id,product_name,product_category,product_vendor,product_manufacturing_date,product_expiry_date
2503,Product_1753229849,Electronics,Vendor B,2025-07-22 19:17:29.580478+00:00,2025-11-20 19:17:29.580478+00:00
2504,Product_1753229854,Clothing,Vendor B,2025-07-22 19:17:34.591755+00:00,2026-01-04 19:17:34.591755+00:00
2505,Product_1753229859,Electronics,Vendor E,2025-07-22 19:17:39.601297+00:00,2026-04-30 19:17:39.601297+00:00
2506,Product_1753229864,Books,Vendor E,2025-07-22 19:17:44.612030+00:00,2026-02-04 19:17:44.612030+00:00
2507,Product_1753229869,Electronics,Vendor E,2025-07-22 19:17:49.623445+00:00,2026-06-06 19:17:49.623445+00:00
2508,Product_1753229874,Toys,Vendor C,2025-07-22 19:17:54.632976+00:00,2025-12-19 19:17:54.632976+00:00
2509,Product_1753229879,Electronics,Vendor B,2025-07-22 19:17:59.643303+00:00,2025-12-14 19:17:59.643303+00:00
2510,Product_1753229884,Clothing,Vendor A,2025-07-22 19:18:04.648921+00:00,2025-09-11 19:18:04.648921+00:00
2511,Product_1753229889,Clothing,Vendor B,2025-07-22 19:18:09.657619+00:00,2026-01-23 19:18:09.657619+00:00
2512,Product_1753229894,Books,Vendor A,2025-07-22 19:18:14.667333+00:00,2025-08-28 19:18:14.667333+00:00
2513,Product_1753229899,Electronics,Vendor E,2025-07-22 19:18:19.674595+00:00,2025-09-09 19:18:19.674595+00:00
2514,Product_1753229904,Grocery,Vendor E,2025-07-22 19:18:24.683655+00:00,2025-09-25 19:18:24.683655+00:00
2515,Product_1753229909,Clothing,Vendor A,2025-07-22 19:18:29.693415+00:00,2026-03-10 19:18:29.693415+00:00
2516,Product_1753229914,Electronics,Vendor E,2025-07-22 19:18:34.698916+00:00,2026-01-26 19:18:34.698916+00:00
2517,Product_1753229919,Electronics,Vendor D,2025-07-22 19:18:39.708209+00:00,2025-10-03 19:18:39.708209+00:00
2518,Product_1753229924,Clothing,Vendor A,2025-07-22 19:18:44.719087+00:00,2026-01-21 19:18:44.719087+00:00
2519,Product_1753229929,Toys,Vendor D,2025-07-22 19:18:49.725969+00:00,2025-09-09 19:18:49.725969+00:00
2520,Product_1753229934,Toys,Vendor E,2025-07-22 19:18:54.736332+00:00,2026-04-28 19:18:54.736332+00:00
2521,Product_1753229939,Grocery,Vendor A,2025-07-22 19:18:59.744967+00:00,2026-05-13 19:18:59.744967+00:00
2522,Product_1753229944,Electronics,Vendor B,2025-07-22 19:19:04.750350+00:00,2026-05-11 19:19:04.750350+00:00
2523,Product_1753229949,Grocery,Vendor B,2025-07-22 19:19:09.761647+00:00,2026-01-17 19:19:09.761647+00:00
2524,Product_1753229954,Grocery,Vendor B,2025-07-22 19:19:14.771278+00:00,2025-09-25 19:19:14.771278+00:00
2525,Product_1753229959,Books,Vendor A,2025-07-22 19:19:19.777119+00:00,2026-05-20 19:19:19.777119+00:00
2526,Product_1753229964,Grocery,Vendor D,2025-07-22 19:19:24.788924+00:00,2025-08-23 19:19:24.788924+00:00
2527,Product_1753229969,Clothing,Vendor C,2025-07-22 19:19:29.798853+00:00,2026-05-21 19:19:29.798853+00:00
2528,Product_1753229974,Electronics,Vendor D,2025-07-22 19:19:34.809753+00:00,2026-04-20 19:19:34.809753+00:00
2529,Product_1753229979,Books,Vendor B,2025-07-22 19:19:39.820612+00:00,2025-10-28 19:19:39.820612+00:00
2530,Product_1753229984,Electronics,Vendor B,2025-07-22 19:19:44.831986+00:00,2026-06-27 19:19:44.831986+00:00
2531,Product_1753229989,Electronics,Vendor B,2025-07-22 19:19:49.841346+00:00,2026-05-26 19:19:49.841346+00:00
2532,Product_1753229994,Books,Vendor D,2025-07-22 19:19:54.852735+00:00,2025-10-02 19:19:54.852735+00:00
2533,Product_1753229999,Clothing,Vendor D,2025-07-22 19:19:59.862981+00:00,2025-11-27 19:19:59.862981+00:00
2534,Product_1753230004,Books,Vendor B,2025-07-22 19:20:04.868313+00:00,2026-05-17 19:20:04.868313+00:00
2535,Product_1753230009,Toys,Vendor E,2025-07-22 19:20:09.877680+00:00,2026-02-25 19:20:09.877680+00:00
2536,Product_1753230014,Books,Vendor D,2025-07-22 19:20:14.887440+00:00,2025-12-31 19:20:14.887440+00:00
2537,Product_1753230019,Toys,Vendor D,2025-07-22 19:20:19.900396+00:00,2026-04-12 19:20:19.900396+00:00
2538,Product_1753230024,Clothing,Vendor E,2025-07-22 19:20:24.909960+00:00,2026-05-14 19:20:24.909960+00:00
2539,Product_1753230029,Clothing,Vendor B,2025-07-22 19:20:29.921669+00:00,2026-03-26 19:20:29.921669+00:00
2540,Product_1753230034,Toys,Vendor C,2025-07-22 19:20:34.931687+00:00,2026-02-25 19:20:34.931687+00:00
2541,Product_1753230039,Books,Vendor A,2025-07-22 19:20:39.937215+00:00,2026-05-10 19:20:39.937215+00:00
2542,Product_1753230044,Electronics,Vendor E,2025-07-22 19:20:44.993865+00:00,2025-11-12 19:20:44.993865+00:00
2543,Product_1753230049,Grocery,Vendor B,2025-07-22 19:20:49.998172+00:00,2026-06-08 19:20:49.998172+00:00
2544,Product_1753230055,Electronics,Vendor B,2025-07-22 19:20:55.003810+00:00,2025-09-10 19:20:55.003810+00:00
2545,Product_1753230060,Grocery,Vendor D,2025-07-22 19:21:00.013783+00:00,2025-11-23 19:21:00.013783+00:00
2546,Product_1753230065,Books,Vendor E,2025-07-22 19:21:05.024705+00:00,2026-03-26 19:21:05.024705+00:00
2547,Product_1753230070,Grocery,Vendor D,2025-07-22 19:21:10.030232+00:00,2025-10-10 19:21:10.030232+00:00
2548,Product_1753230075,Grocery,Vendor A,2025-07-22 19:21:15.036175+00:00,2026-03-07 19:21:15.036175+00:00
2549,Product_1753230080,Toys,Vendor D,2025-07-22 19:21:20.041031+00:00,2026-07-19 19:21:20.041031+00:00
2550,Product_1753230085,Clothing,Vendor D,2025-07-22 19:21:25.046215+00:00,2025-09-20 19:21:25.046215+00:00
2551,Product_1753309493,Clothing,Vendor C,2025-07-23 17:24:53.392216+00:00,2026-04-19 17:24:53.392216+00:00
2552,Product_1753309499,Grocery,Vendor E,2025-07-23 17:24:59.078644+00:00,2026-06-25 17:24:59.078644+00:00
2553,Product_1753309504,Grocery,Vendor A,2025-07-23 17:25:04.156786+00:00,2026-06-30 17:25:04.156786+00:00
2554,Product_1753309509,Books,Vendor A,2025-07-23 17:25:09.161181+00:00,2026-07-22 17:25:09.161181+00:00
2555,Product_1753309514,Clothing,Vendor C,2025-07-23 17:25:14.194114+00:00,2026-07-10 17:25:14.194114+00:00
2556,Product_1753309519,Books,Vendor B,2025-07-23 17:25:19.202610+00:00,2025-12-03 17:25:19.202610+00:00
2557,Product_1753309524,Electronics,Vendor A,2025-07-23 17:25:24.239627+00:00,2026-06-19 17:25:24.239627+00:00
2558,Product_1753309529,Books,Vendor A,2025-07-23 17:25:29.263079+00:00,2025-09-19 17:25:29.263079+00:00
2559,Product_1753309534,Grocery,Vendor B,2025-07-23 17:25:34.273399+00:00,2026-03-09 17:25:34.273399+00:00
2560,Product_1753309539,Grocery,Vendor E,2025-07-23 17:25:39.283589+00:00,2025-11-21 17:25:39.283589+00:00
2561,Product_1753309544,Toys,Vendor E,2025-07-23 17:25:44.299873+00:00,2026-03-09 17:25:44.299873+00:00
2562,Product_1753309549,Grocery,Vendor A,2025-07-23 17:25:49.310574+00:00,2026-07-01 17:25:49.310574+00:00
2563,Product_1753309554,Electronics,Vendor A,2025-07-23 17:25:54.315757+00:00,2025-10-21 17:25:54.315757+00:00
2564,Product_1753309559,Electronics,Vendor A,2025-07-23 17:25:59.326652+00:00,2025-09-27 17:25:59.326652+00:00
2565,Product_1753309564,Books,Vendor D,2025-07-23 17:26:04.338695+00:00,2025-08-22 17:26:04.338695+00:00
2566,Product_1753309569,Toys,Vendor D,2025-07-23 17:26:09.344343+00:00,2025-09-15 17:26:09.344343+00:00
2567,Product_1753309574,Grocery,Vendor A,2025-07-23 17:26:14.353902+00:00,2025-10-06 17:26:14.353902+00:00
2568,Product_1753309579,Electronics,Vendor B,2025-07-23 17:26:19.364557+00:00,2025-12-24 17:26:19.364557+00:00
2569,Product_1753309584,Grocery,Vendor E,2025-07-23 17:26:24.374374+00:00,2026-02-23 17:26:24.374374+00:00
2570,Product_1753309589,Electronics,Vendor C,2025-07-23 17:26:29.384586+00:00,2026-03-01 17:26:29.384586+00:00
2571,Product_1753309594,Grocery,Vendor A,2025-07-23 17:26:34.396135+00:00,2025-11-05 17:26:34.396135+00:00
2572,Product_1753309599,Toys,Vendor C,2025-07-23 17:26:39.407558+00:00,2026-07-18 17:26:39.407558+00:00
2573,Product_1753309604,Electronics,Vendor B,2025-07-23 17:26:44.413227+00:00,2026-05-02 17:26:44.413227+00:00
2574,Product_1753309609,Grocery,Vendor A,2025-07-23 17:26:49.419355+00:00,2026-04-14 17:26:49.419355+00:00
2575,Product_1753309614,Clothing,Vendor C,2025-07-23 17:26:54.427220+00:00,2025-12-29 17:26:54.427220+00:00
2576,Product_1753309619,Grocery,Vendor B,2025-07-23 17:26:59.488249+00:00,2026-04-15 17:26:59.488249+00:00
2577,Product_1753309624,Grocery,Vendor C,2025-07-23 17:27:04.687436+00:00,2026-07-06 17:27:04.687436+00:00
2578,Product_1753309629,Books,Vendor B,2025-07-23 17:27:09.703776+00:00,2026-07-07 17:27:09.703776+00:00
2579,Product_1753309634,Grocery,Vendor E,2025-07-23 17:27:14.795276+00:00,2026-03-31 17:27:14.795276+00:00
2580,Product_1753309639,Clothing,Vendor A,2025-07-23 17:27:19.800602+00:00,2026-06-26 17:27:19.800602+00:00
2581,Product_1753309644,Books,Vendor B,2025-07-23 17:27:24.830580+00:00,2026-01-17 17:27:24.830580+00:00
2582,Product_1753309649,Toys,Vendor B,2025-07-23 17:27:29.837509+00:00,2025-09-23 17:27:29.837509+00:00
2583,Product_1753309654,Clothing,Vendor E,2025-07-23 17:27:34.881284+00:00,2025-11-27 17:27:34.881284+00:00
2584,Product_1753309659,Grocery,Vendor D,2025-07-23 17:27:39.887406+00:00,2025-11-09 17:27:39.887406+00:00
2585,Product_1753309665,Electronics,Vendor E,2025-07-23 17:27:45.192145+00:00,2026-01-29 17:27:45.192145+00:00
2586,Product_1753309670,Books,Vendor E,2025-07-23 17:27:50.215882+00:00,2026-02-22 17:27:50.215882+00:00
2587,Product_1753309675,Toys,Vendor B,2025-07-23 17:27:55.235787+00:00,2025-08-28 17:27:55.235787+00:00
2588,Product_1753309680,Grocery,Vendor B,2025-07-23 17:28:00.261531+00:00,2025-10-27 17:28:00.261531+00:00
2589,Product_1753309685,Clothing,Vendor D,2025-07-23 17:28:05.914020+00:00,2026-07-02 17:28:05.914020+00:00
2590,Product_1753309690,Books,Vendor D,2025-07-23 17:28:10.920145+00:00,2026-03-18 17:28:10.920145+00:00
2591,Product_1753309695,Grocery,Vendor E,2025-07-23 17:28:15.927417+00:00,2025-09-30 17:28:15.927417+00:00
2592,Product_1753309700,Toys,Vendor A,2025-07-23 17:28:20.941560+00:00,2026-04-03 17:28:20.941560+00:00
2593,Product_1753309705,Clothing,Vendor D,2025-07-23 17:28:25.966079+00:00,2025-10-11 17:28:25.966079+00:00
2594,Product_1753309710,Clothing,Vendor E,2025-07-23 17:28:30.972734+00:00,2026-07-10 17:28:30.972734+00:00
2595,Product_1753309715,Electronics,Vendor C,2025-07-23 17:28:35.980676+00:00,2026-07-07 17:28:35.980676+00:00
2596,Product_1753309720,Grocery,Vendor B,2025-07-23 17:28:40.997744+00:00,2025-12-09 17:28:40.997744+00:00
2597,Product_1753309726,Grocery,Vendor D,2025-07-23 17:28:46.880963+00:00,2025-08-23 17:28:46.880963+00:00
2598,Product_1753309731,Grocery,Vendor E,2025-07-23 17:28:51.905285+00:00,2025-08-29 17:28:51.905285+00:00
2599,Product_1753309736,Electronics,Vendor C,2025-07-23 17:28:56.915975+00:00,2025-11-17 17:28:56.915975+00:00
2600,Product_1753309741,Toys,Vendor E,2025-07-23 17:29:01.921338+00:00,2025-10-04 17:29:01.921338+00:00
2601,Product_1753309746,Grocery,Vendor A,2025-07-23 17:29:06.952587+00:00,2025-12-12 17:29:06.952587+00:00
2602,Product_1753309751,Clothing,Vendor A,2025-07-23 17:29:11.961735+00:00,2026-02-11 17:29:11.961735+00:00
2603,Product_1753309756,Toys,Vendor B,2025-07-23 17:29:16.968226+00:00,2026-05-09 17:29:16.968226+00:00
2604,Product_1753309761,Grocery,Vendor B,2025-07-23 17:29:21.999484+00:00,2025-12-07 17:29:21.999484+00:00
2605,Product_1753309767,Books,Vendor D,2025-07-23 17:29:27.014961+00:00,2025-12-31 17:29:27.014961+00:00
2606,Product_1753309772,Grocery,Vendor A,2025-07-23 17:29:32.025442+00:00,2026-03-24 17:29:32.025442+00:00
2607,Product_1753309777,Electronics,Vendor A,2025-07-23 17:29:37.036782+00:00,2025-09-08 17:29:37.036782+00:00
2608,Product_1753309782,Electronics,Vendor A,2025-07-23 17:29:42.241964+00:00,2025-10-10 17:29:42.241964+00:00
2609,Product_1753309787,Electronics,Vendor A,2025-07-23 17:29:47.273555+00:00,2026-05-20 17:29:47.273555+00:00
2610,Product_1753309792,Books,Vendor A,2025-07-23 17:29:52.286013+00:00,2026-01-02 17:29:52.286013+00:00
2611,Product_1753309797,Grocery,Vendor B,2025-07-23 17:29:57.295174+00:00,2025-10-26 17:29:57.295174+00:00
2612,Product_1753309803,Books,Vendor B,2025-07-23 17:30:03.067263+00:00,2026-04-09 17:30:03.067263+00:00
2613,Product_1753309808,Toys,Vendor C,2025-07-23 17:30:08.143614+00:00,2025-10-13 17:30:08.143614+00:00
2614,Product_1753309813,Toys,Vendor E,2025-07-23 17:30:13.149190+00:00,2025-09-30 17:30:13.149190+00:00
2615,Product_1753309818,Toys,Vendor D,2025-07-23 17:30:18.174825+00:00,2026-03-08 17:30:18.174825+00:00
2616,Product_1753309823,Grocery,Vendor A,2025-07-23 17:30:23.200048+00:00,2026-03-13 17:30:23.200048+00:00
2617,Product_1753309828,Electronics,Vendor E,2025-07-23 17:30:28.207118+00:00,2026-01-25 17:30:28.207118+00:00
2618,Product_1753309833,Grocery,Vendor C,2025-07-23 17:30:33.213280+00:00,2026-04-03 17:30:33.213280+00:00
2619,Product_1753309838,Grocery,Vendor A,2025-07-23 17:30:38.222231+00:00,2025-11-17 17:30:38.222231+00:00
2620,Product_1753309843,Books,Vendor A,2025-07-23 17:30:43.243539+00:00,2025-12-03 17:30:43.243539+00:00
2621,Product_1753309848,Books,Vendor B,2025-07-23 17:30:48.269886+00:00,2025-09-06 17:30:48.269886+00:00
2622,Product_1753309853,Electronics,Vendor B,2025-07-23 17:30:53.297360+00:00,2026-03-24 17:30:53.297360+00:00
2623,Product_1753309858,Toys,Vendor E,2025-07-23 17:30:58.307559+00:00,2026-01-31 17:30:58.307559+00:00
2624,Product_1753309863,Books,Vendor C,2025-07-23 17:31:03.319934+00:00,2026-05-30 17:31:03.319934+00:00
2625,Product_1753309868,Clothing,Vendor A,2025-07-23 17:31:08.443595+00:00,2026-02-24 17:31:08.443595+00:00
2626,Product_1753309873,Grocery,Vendor B,2025-07-23 17:31:13.455768+00:00,2025-10-29 17:31:13.455768+00:00
2627,Product_1753309878,Toys,Vendor B,2025-07-23 17:31:18.475368+00:00,2026-02-19 17:31:18.475368+00:00
2628,Product_1753309883,Electronics,Vendor A,2025-07-23 17:31:23.486943+00:00,2026-04-18 17:31:23.486943+00:00
2629,Product_1753309888,Toys,Vendor D,2025-07-23 17:31:28.506936+00:00,2025-10-30 17:31:28.506936+00:00
2630,Product_1753309893,Clothing,Vendor C,2025-07-23 17:31:33.512984+00:00,2026-01-20 17:31:33.512984+00:00
2631,Product_1753309898,Electronics,Vendor B,2025-07-23 17:31:38.527704+00:00,2026-06-02 17:31:38.527704+00:00
2632,Product_1753309903,Grocery,Vendor A,2025-07-23 17:31:43.538697+00:00,2025-09-23 17:31:43.538697+00:00
2633,Product_1753309908,Clothing,Vendor B,2025-07-23 17:31:48.546137+00:00,2025-12-24 17:31:48.546137+00:00
2634,Product_1753309913,Grocery,Vendor D,2025-07-23 17:31:53.553146+00:00,2026-06-27 17:31:53.553146+00:00
2635,Product_1753309918,Books,Vendor D,2025-07-23 17:31:58.562889+00:00,2026-05-17 17:31:58.562889+00:00
2636,Product_1753309923,Grocery,Vendor E,2025-07-23 17:32:03.568714+00:00,2025-09-01 17:32:03.568714+00:00
2637,Product_1753309928,Clothing,Vendor B,2025-07-23 17:32:08.587994+00:00,2025-11-25 17:32:08.587994+00:00
2638,Product_1753309933,Books,Vendor B,2025-07-23 17:32:13.598519+00:00,2026-05-11 17:32:13.598519+00:00
2639,Product_1753309938,Toys,Vendor B,2025-07-23 17:32:18.608661+00:00,2026-02-26 17:32:18.608661+00:00
2640,Product_1753309943,Grocery,Vendor D,2025-07-23 17:32:23.619814+00:00,2025-09-29 17:32:23.619814+00:00
2641,Product_1753309948,Books,Vendor D,2025-07-23 17:32:28.627572+00:00,2026-03-02 17:32:28.627572+00:00
2642,Product_1753309953,Electronics,Vendor D,2025-07-23 17:32:33.726818+00:00,2026-07-19 17:32:33.726818+00:00
2643,Product_1753309958,Books,Vendor E,2025-07-23 17:32:38.739413+00:00,2025-11-26 17:32:38.739413+00:00
2644,Product_1753309963,Books,Vendor B,2025-07-23 17:32:43.774469+00:00,2026-05-19 17:32:43.774469+00:00
2645,Product_1753309968,Grocery,Vendor A,2025-07-23 17:32:48.782131+00:00,2025-12-03 17:32:48.782131+00:00
2646,Product_1753309973,Books,Vendor C,2025-07-23 17:32:53.793851+00:00,2025-12-03 17:32:53.793851+00:00
2647,Product_1753309978,Toys,Vendor E,2025-07-23 17:32:58.804851+00:00,2026-05-04 17:32:58.804851+00:00
2648,Product_1753309983,Electronics,Vendor D,2025-07-23 17:33:03.810865+00:00,2026-02-05 17:33:03.810865+00:00
2649,Product_1753309988,Toys,Vendor B,2025-07-23 17:33:08.816747+00:00,2026-03-05 17:33:08.816747+00:00
2650,Product_1753309993,Books,Vendor E,2025-07-23 17:33:13.827837+00:00,2026-03-24 17:33:13.827837+00:00
2651,Product_1753309998,Toys,Vendor A,2025-07-23 17:33:18.833452+00:00,2025-09-06 17:33:18.833452+00:00
2652,Product_1753310003,Clothing,Vendor D,2025-07-23 17:33:23.840184+00:00,2026-05-11 17:33:23.840184+00:00
2653,Product_1753310009,Electronics,Vendor D,2025-07-23 17:33:29.135488+00:00,2025-10-28 17:33:29.135488+00:00
2654,Product_1753310014,Toys,Vendor B,2025-07-23 17:33:34.257746+00:00,2025-10-31 17:33:34.257746+00:00
2655,Product_1753310019,Electronics,Vendor E,2025-07-23 17:33:39.268323+00:00,2025-11-20 17:33:39.268323+00:00
2656,Product_1753310024,Grocery,Vendor D,2025-07-23 17:33:44.280534+00:00,2026-04-18 17:33:44.280534+00:00
2657,Product_1753310029,Books,Vendor E,2025-07-23 17:33:49.288970+00:00,2025-09-10 17:33:49.288970+00:00
2658,Product_1753310034,Toys,Vendor E,2025-07-23 17:33:54.299482+00:00,2025-08-29 17:33:54.299482+00:00
2659,Product_1753310039,Electronics,Vendor D,2025-07-23 17:33:59.485421+00:00,2025-11-26 17:33:59.485421+00:00
2660,Product_1753310044,Clothing,Vendor B,2025-07-23 17:34:04.494976+00:00,2025-08-27 17:34:04.494976+00:00
2661,Product_1753310050,Electronics,Vendor E,2025-07-23 17:34:10.914086+00:00,2025-11-13 17:34:10.914086+00:00
2662,Product_1753310055,Grocery,Vendor E,2025-07-23 17:34:15.926422+00:00,2025-12-09 17:34:15.926422+00:00
2663,Product_1753310060,Grocery,Vendor B,2025-07-23 17:34:20.937197+00:00,2025-10-24 17:34:20.937197+00:00
2664,Product_1753310065,Toys,Vendor C,2025-07-23 17:34:25.948493+00:00,2025-10-19 17:34:25.948493+00:00
2665,Product_1753310070,Electronics,Vendor A,2025-07-23 17:34:30.957462+00:00,2026-07-03 17:34:30.957462+00:00
2666,Product_1753310075,Clothing,Vendor B,2025-07-23 17:34:35.972679+00:00,2026-07-01 17:34:35.972679+00:00
2667,Product_1753310080,Toys,Vendor B,2025-07-23 17:34:40.985492+00:00,2026-04-04 17:34:40.985492+00:00
2668,Product_1753310085,Grocery,Vendor A,2025-07-23 17:34:45.991134+00:00,2026-02-01 17:34:45.991134+00:00
2669,Product_1753310091,Clothing,Vendor B,2025-07-23 17:34:51.003143+00:00,2026-04-25 17:34:51.003143+00:00
2670,Product_1753310096,Grocery,Vendor A,2025-07-23 17:34:56.013576+00:00,2025-11-26 17:34:56.013576+00:00
2671,Product_1753310101,Books,Vendor D,2025-07-23 17:35:01.023672+00:00,2026-06-28 17:35:01.023672+00:00
2672,Product_1753310106,Grocery,Vendor B,2025-07-23 17:35:06.034451+00:00,2025-09-16 17:35:06.034451+00:00
2673,Product_1753310111,Grocery,Vendor E,2025-07-23 17:35:11.043325+00:00,2025-10-24 17:35:11.043325+00:00
2674,Product_1753310116,Clothing,Vendor E,2025-07-23 17:35:16.051921+00:00,2026-04-27 17:35:16.051921+00:00
2675,Product_1753310121,Electronics,Vendor A,2025-07-23 17:35:21.063644+00:00,2026-05-18 17:35:21.063644+00:00
2676,Product_1753310126,Electronics,Vendor E,2025-07-23 17:35:26.075921+00:00,2026-06-21 17:35:26.075921+00:00
2677,Product_1753310131,Books,Vendor D,2025-07-23 17:35:31.086102+00:00,2025-09-28 17:35:31.086102+00:00
2678,Product_1753310136,Grocery,Vendor E,2025-07-23 17:35:36.098658+00:00,2026-01-02 17:35:36.098658+00:00
2679,Product_1753310141,Electronics,Vendor E,2025-07-23 17:35:41.108128+00:00,2026-03-03 17:35:41.108128+00:00
2680,Product_1753310146,Books,Vendor D,2025-07-23 17:35:46.119712+00:00,2025-09-05 17:35:46.119712+00:00
2681,Product_1753310151,Clothing,Vendor E,2025-07-23 17:35:51.125836+00:00,2026-03-15 17:35:51.125836+00:00
2682,Product_1753310156,Toys,Vendor E,2025-07-23 17:35:56.134835+00:00,2026-02-06 17:35:56.134835+00:00
2683,Product_1753310161,Clothing,Vendor E,2025-07-23 17:36:01.146381+00:00,2025-09-11 17:36:01.146381+00:00
2684,Product_1753310166,Grocery,Vendor A,2025-07-23 17:36:06.153115+00:00,2026-03-01 17:36:06.153115+00:00
2685,Product_1753313494,Clothing,Vendor E,2025-07-23 18:31:34.706054+00:00,2026-06-20 18:31:34.706054+00:00
2686,Product_1753313500,Grocery,Vendor E,2025-07-23 18:31:40.284885+00:00,2026-06-27 18:31:40.284885+00:00
2687,Product_1753313505,Electronics,Vendor A,2025-07-23 18:31:45.498540+00:00,2026-01-19 18:31:45.498540+00:00
2688,Product_1753313510,Clothing,Vendor B,2025-07-23 18:31:50.504339+00:00,2025-11-09 18:31:50.504339+00:00
2689,Product_1753313515,Grocery,Vendor C,2025-07-23 18:31:55.513611+00:00,2026-07-17 18:31:55.513611+00:00
2690,Product_1753313520,Clothing,Vendor A,2025-07-23 18:32:00.759759+00:00,2026-04-18 18:32:00.759759+00:00
2691,Product_1753313525,Toys,Vendor A,2025-07-23 18:32:05.865799+00:00,2025-12-31 18:32:05.865799+00:00
2692,Product_1753313531,Books,Vendor C,2025-07-23 18:32:11.219272+00:00,2025-11-12 18:32:11.219272+00:00
2693,Product_1753313536,Grocery,Vendor E,2025-07-23 18:32:16.327154+00:00,2026-02-02 18:32:16.327154+00:00
2694,Product_1753313541,Grocery,Vendor A,2025-07-23 18:32:21.333244+00:00,2026-01-19 18:32:21.333244+00:00
2695,Product_1753313546,Grocery,Vendor A,2025-07-23 18:32:26.387347+00:00,2025-11-01 18:32:26.387347+00:00
2696,Product_1753313551,Books,Vendor C,2025-07-23 18:32:31.393296+00:00,2026-05-18 18:32:31.393296+00:00
2697,Product_1753313556,Books,Vendor D,2025-07-23 18:32:36.400813+00:00,2026-06-15 18:32:36.400813+00:00
2698,Product_1753313561,Grocery,Vendor B,2025-07-23 18:32:41.423198+00:00,2026-03-22 18:32:41.423198+00:00
2699,Product_1753313566,Books,Vendor B,2025-07-23 18:32:46.429591+00:00,2026-03-07 18:32:46.429591+00:00
2700,Product_1753313571,Clothing,Vendor B,2025-07-23 18:32:51.439637+00:00,2026-01-26 18:32:51.439637+00:00
2701,Product_1753313576,Clothing,Vendor E,2025-07-23 18:32:56.445923+00:00,2025-12-11 18:32:56.445923+00:00
2702,Product_1753313581,Books,Vendor C,2025-07-23 18:33:01.451678+00:00,2026-01-28 18:33:01.451678+00:00
2703,Product_1753313586,Electronics,Vendor E,2025-07-23 18:33:06.458701+00:00,2026-06-07 18:33:06.458701+00:00
2704,Product_1753313591,Electronics,Vendor B,2025-07-23 18:33:11.468447+00:00,2026-05-03 18:33:11.468447+00:00
2705,Product_1753313596,Toys,Vendor A,2025-07-23 18:33:16.474506+00:00,2026-05-30 18:33:16.474506+00:00
2706,Product_1753313601,Toys,Vendor E,2025-07-23 18:33:21.485985+00:00,2025-09-22 18:33:21.485985+00:00
2707,Product_1753313606,Clothing,Vendor B,2025-07-23 18:33:26.559050+00:00,2025-10-01 18:33:26.559050+00:00
2708,Product_1753313611,Clothing,Vendor D,2025-07-23 18:33:31.580731+00:00,2025-12-09 18:33:31.580731+00:00
2709,Product_1753313616,Grocery,Vendor B,2025-07-23 18:33:36.590689+00:00,2026-01-09 18:33:36.590689+00:00
2710,Product_1753313621,Grocery,Vendor C,2025-07-23 18:33:41.601820+00:00,2026-05-26 18:33:41.601820+00:00
2711,Product_1753313626,Electronics,Vendor D,2025-07-23 18:33:46.610791+00:00,2026-07-20 18:33:46.610791+00:00
2712,Product_1753313631,Toys,Vendor B,2025-07-23 18:33:51.620753+00:00,2026-02-06 18:33:51.620753+00:00
2713,Product_1753313636,Grocery,Vendor D,2025-07-23 18:33:56.625826+00:00,2025-09-17 18:33:56.625826+00:00
2714,Product_1753313641,Grocery,Vendor D,2025-07-23 18:34:01.631386+00:00,2025-12-25 18:34:01.631386+00:00
2715,Product_1753313647,Electronics,Vendor B,2025-07-23 18:34:07.284936+00:00,2026-02-09 18:34:07.284936+00:00
2716,Product_1753313652,Toys,Vendor E,2025-07-23 18:34:12.308122+00:00,2025-11-15 18:34:12.308122+00:00
2717,Product_1753313657,Electronics,Vendor E,2025-07-23 18:34:17.346134+00:00,2026-06-03 18:34:17.346134+00:00
2718,Product_1753313662,Electronics,Vendor B,2025-07-23 18:34:22.360101+00:00,2026-01-21 18:34:22.360101+00:00
2719,Product_1753313667,Grocery,Vendor A,2025-07-23 18:34:27.366612+00:00,2026-02-27 18:34:27.366612+00:00
2720,Product_1753313672,Toys,Vendor C,2025-07-23 18:34:32.396297+00:00,2025-11-02 18:34:32.396297+00:00
2721,Product_1753313677,Toys,Vendor B,2025-07-23 18:34:37.573725+00:00,2026-03-09 18:34:37.573725+00:00
2722,Product_1753313682,Grocery,Vendor A,2025-07-23 18:34:42.578584+00:00,2026-01-17 18:34:42.578584+00:00
2723,Product_1753313687,Clothing,Vendor E,2025-07-23 18:34:47.624453+00:00,2026-04-28 18:34:47.624453+00:00
2724,Product_1753313692,Clothing,Vendor E,2025-07-23 18:34:52.693242+00:00,2025-09-15 18:34:52.693242+00:00
2725,Product_1753313697,Electronics,Vendor C,2025-07-23 18:34:57.749652+00:00,2026-07-11 18:34:57.749652+00:00
2726,Product_1753313702,Clothing,Vendor C,2025-07-23 18:35:02.758612+00:00,2026-02-03 18:35:02.758612+00:00
2727,Product_1753313707,Books,Vendor A,2025-07-23 18:35:07.765609+00:00,2026-01-11 18:35:07.765609+00:00
2728,Product_1753313712,Grocery,Vendor A,2025-07-23 18:35:12.794551+00:00,2025-12-23 18:35:12.794551+00:00
2729,Product_1753313717,Clothing,Vendor B,2025-07-23 18:35:17.805027+00:00,2025-10-19 18:35:17.805027+00:00
